nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.5,15.5,15.5,18.5,18.5,19.5,20.5,23.5,24.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,24.5,23.5,20.5,20.5,19.5,18.5,15.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.5,19.5,19.5,20.5,20.5,20.5,20.5,20.5,19.5,18.5,18.5,nan,nan,nan,nan,nan,15.5,18.5,15.5,19.5,20.5,20.5,20.5,20.5,20.5,23.5,23.5,24.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,24.5,24.5,23.5,20.5,19.5,15.5,15.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.5,20.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,20.5,23.5,23.5,20.5,19.5,18.5,nan,15.5,15.5,18.5,20.5,19.5,20.5,23.5,23.5,25.5,25.5,25.5,23.5,23.5,23.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,24.5,23.5,23.5,20.5,18.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.5,19.5,20.5,23.5,23.5,23.5,25.5,25.5,24.5,24.5,24.5,24.5,23.5,24.5,20.5,20.5,20.5,nan,15.5,18.5,19.5,20.5,20.5,23.5,24.5,24.5,25.5,25.5,25.5,24.5,24.5,24.5,23.5,23.5,24.5,24.5,25.5,25.5,25.5,25.5,25.5,24.5,24.5,23.5,20.5,20.5,19.5,15.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.5,19.5,20.5,23.5,24.5,24.5,24.5,25.5,25.5,25.5,25.5,25.5,24.5,24.5,23.5,20.5,20.5,19.5,18.5,19.5,20.5,23.5,24.5,24.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,24.5,23.5,23.5,23.5,23.5,24.5,23.5,24.5,24.5,23.5,23.5,20.5,20.5,19.5,18.5,15.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.5,20.5,23.5,23.5,24.5,24.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,23.5,23.5,23.5,20.5,19.5,18.5,19.5,20.5,23.5,24.5,24.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,24.5,24.5,23.5,20.5,20.5,23.5,23.5,20.5,20.5,20.5,20.5,19.5,19.5,18.5,15.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.5,19.5,20.5,23.5,23.5,24.5,25.5,24.5,24.5,24.5,23.5,24.5,23.5,23.5,20.5,20.5,19.5,nan,23.5,24.5,25.5,25.5,25.5,24.5,24.5,25.5,25.5,25.5,25.5,25.5,24.5,24.5,24.5,23.5,20.5,20.5,20.5,18.5,18.5,18.5,15.5,15.5,15.5,15.5,13.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.5,20.5,20.5,23.5,24.5,24.5,25.5,25.5,25.5,25.5,24.5,24.5,23.5,23.5,23.5,20.5,20.5,25.5,25.5,27.5,27.5,27.5,27.5,27.5,25.5,25.5,24.5,24.5,24.5,24.5,24.5,24.5,23.5,23.5,20.5,19.5,18.5,15.5,13.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.5,19.5,20.5,20.5,20.5,20.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,20.5,23.5,24.5,25.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,25.5,25.5,23.5,23.5,23.5,20.5,23.5,24.5,24.5,23.5,23.5,20.5,20.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.5,19.5,20.5,20.5,23.5,23.5,20.5,23.5,23.5,20.5,20.5,19.5,20.5,23.5,25.5,25.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,25.5,24.5,20.5,24.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,24.5,23.5,19.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.5,19.5,19.5,19.5,20.5,20.5,20.5,20.5,18.5,nan,nan,20.5,23.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,25.5,23.5,25.5,25.5,27.5,27.5,27.5,27.5,27.5,27.5,25.5,25.5,24.5,23.5,19.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.5,20.5,24.5,25.5,25.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,25.5,25.5,24.5,25.5,25.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,25.5,24.5,23.5,20.5,18.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.5,23.5,24.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,24.5,23.5,23.5,24.5,25.5,25.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,25.5,25.5,24.5,23.5,19.5,18.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.5,20.5,23.5,23.5,23.5,24.5,23.5,23.5,20.5,19.5,19.5,20.5,24.5,25.5,25.5,27.5,27.5,27.5,27.5,27.5,27.5,25.5,25.5,24.5,23.5,20.5,19.5,15.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.5,19.5,23.5,24.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,24.5,23.5,20.5,18.5,15.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.5,19.5,20.5,23.5,23.5,24.5,24.5,24.5,23.5,23.5,20.5,18.5,15.5,15.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.5,18.5,19.5,19.5,19.5,19.5,19.5,18.5,nan,15.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
