-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,72.6989,74.7069,75.5340,75.6720,76.6405,77.3670,77.4157,77.4203,75.9137,75.2898,74.1055,73.0478,72.2977,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,71.5623,73.5638,75.0864,76.7873,78.3898,80.0503,80.8400,81.0048,81.3643,80.8597,79.8533,79.1278,77.5601,76.9593,74.5914,74.1515,74.0114,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,71.7257,73.6112,75.8337,78.5869,79.5185,80.7738,81.9389,82.5803,82.6677,83.8913,83.1396,82.9461,82.1846,81.7748,80.7954,79.9877,79.0197,77.1206,76.2617,73.9312,71.7712,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,72.7472,73.3746,72.9354,74.3052,74.4842,74.6469,77.3945,79.5058,81.4776,82.1243,83.2981,84.7479,84.7901,85.3383,84.9926,84.9220,83.9106,83.8683,83.1125,82.0600,80.8206,80.1088,79.3477,77.6017,75.6512,73.4949,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,71.7576,73.4927,74.0353,74.8398,75.0184,74.5483,74.4538,74.7823,73.3362,71.8557,70.5670,-inf,-inf,-inf,-inf,71.7051,73.9534,74.0946,74.2010,74.8537,75.1155,75.8322,78.1096,78.3746,78.7800,80.4881,81.2660,82.9752,83.9829,84.7667,84.8693,85.8979,85.3225,85.2748,85.4983,84.3485,84.3138,83.0538,81.4329,81.0161,81.0085,79.2503,77.3101,76.5883,73.4301,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,72.4966,74.6047,75.5655,77.2626,77.7286,77.5036,78.6761,77.5734,77.5387,76.7343,76.1133,75.2394,74.8657,74.7118,72.6164,71.8028,72.2443,74.2921,75.8831,76.6072,76.8048,78.0951,77.5369,79.3868,80.4748,80.3219,80.2449,80.5709,80.5487,81.9785,84.1604,83.6442,84.3501,85.6822,85.3418,86.0408,85.3736,85.2573,84.3776,84.0566,82.7228,81.5440,80.2979,78.1583,76.9891,75.8784,73.3562,71.8555,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,72.2339,72.9096,74.3731,75.7652,78.3971,80.0294,81.0334,80.2822,80.6734,80.6577,80.5956,79.6965,79.9278,79.4327,79.2672,78.2749,77.2568,75.4215,74.6678,76.2379,75.6699,75.7956,77.9465,77.8338,78.8664,81.3625,81.6746,82.5036,82.6262,82.4045,82.2205,80.8939,82.2759,83.1987,84.2942,84.5381,85.6046,85.6347,85.5849,85.4526,84.3389,84.3373,83.6618,83.0438,82.0909,81.0952,79.0529,76.9153,74.4827,71.9653,69.6324,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,71.5115,73.5328,74.9728,77.6155,78.3160,80.1851,81.0589,81.5371,81.7212,83.1217,82.1894,81.9403,81.5329,81.1564,80.6081,80.2974,79.0917,77.5689,77.2655,74.0721,75.1477,76.5704,75.9216,77.9851,79.9586,80.3903,81.9921,82.7448,83.7752,83.8894,84.1701,82.6286,82.2178,81.6677,80.1842,81.2993,83.0607,82.9594,84.1678,84.5872,84.4065,83.5922,83.7499,83.8322,82.8881,81.8949,80.9299,78.9741,78.3153,75.9420,73.8675,72.1162,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,70.6829,73.1148,75.8471,76.4123,78.4951,79.4354,81.2855,81.4063,82.4527,83.5109,82.9007,82.6481,83.1170,81.3979,81.4524,80.4365,79.7477,78.7694,77.2135,75.6189,75.7158,77.0782,78.6815,79.6109,81.0799,81.8440,82.1536,83.7712,83.3734,84.3806,84.1893,83.9945,83.8954,83.2591,82.9806,82.1490,81.4728,81.1052,82.1599,82.7915,82.6419,82.7566,82.9832,82.1074,81.0763,81.0240,80.0244,78.0455,77.3759,76.1377,74.2059,72.5467,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,72.5712,74.7692,76.4810,78.0397,78.8992,80.9341,82.2339,82.3247,83.2893,84.3393,84.2546,84.1574,84.3116,82.5358,80.8600,80.5714,79.7848,78.2369,77.5210,75.7084,75.8063,77.1763,79.3387,80.4826,81.7124,82.7754,82.7574,83.7830,83.5230,84.1733,84.1656,83.3317,83.4479,83.5304,82.6922,81.6546,80.5948,79.8696,79.2770,80.7833,81.0680,81.2029,80.2166,80.3730,80.7300,79.9387,78.5034,77.4875,76.5052,74.5619,73.5910,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,72.5774,73.4930,73.1390,75.8843,76.4280,77.7968,79.7892,80.8770,81.2926,81.5794,81.9324,81.6279,80.3111,79.1785,79.3966,79.8315,79.3041,78.7610,77.9500,76.5437,74.7286,76.7965,78.5740,79.6231,81.1611,81.8929,82.8332,83.0939,83.4425,83.1850,83.7334,83.4213,83.5065,82.6326,81.9305,81.2077,81.0501,79.7173,78.3691,78.2172,77.4103,77.4090,77.4638,76.5603,76.6126,76.6487,75.8443,75.0800,74.7205,72.3263,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,69.6325,71.1128,72.4262,75.2833,76.5716,78.5183,81.1473,81.5977,81.4310,82.6710,82.0076,81.7603,82.6323,81.0939,81.4054,79.9781,78.9048,78.3702,78.2129,77.2683,79.2988,82.0178,82.9883,84.0690,84.5256,84.2216,84.2441,83.5197,82.7319,82.3404,82.0942,81.7676,82.3039,82.8038,81.2343,81.0194,80.6655,79.2559,78.5165,78.3386,75.9237,74.9126,72.9602,73.2657,73.3790,72.4279,72.6525,71.8116,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,69.9898,73.7939,75.0709,76.7845,77.0793,77.7715,78.7334,79.3299,79.0673,79.0683,79.2795,79.5542,79.8174,79.1789,79.0760,78.4614,78.0531,77.9171,81.1723,83.3607,84.3945,86.2951,87.1545,87.1659,86.9555,87.0879,86.1330,85.1923,83.2621,82.0357,80.3314,79.9455,79.9172,79.1803,78.5869,79.2489,78.7371,79.0038,78.0884,77.1899,75.2538,73.3194,71.2950,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,70.4785,73.3901,74.3528,75.2080,77.2217,77.7814,78.6743,79.2711,78.4706,77.8515,78.3488,78.6030,77.9922,77.9368,77.3531,76.8101,79.5341,80.9432,82.6561,84.5697,85.9289,86.6567,87.8406,87.0439,87.7959,87.4618,86.1445,84.8843,83.0159,80.0947,78.2721,79.8107,80.6546,81.9005,82.4668,82.0543,82.0894,81.5720,80.1732,79.2823,77.3592,75.3853,72.4593,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,70.4323,71.6583,73.2944,74.7304,74.9204,75.5168,76.2770,77.0282,77.6456,78.3244,76.7750,76.6531,75.3950,74.4965,73.1286,77.4901,78.4278,81.6604,84.5392,84.7041,85.3931,87.0406,87.5482,87.6781,87.3493,85.8640,85.0684,84.6713,82.2434,80.9247,82.3662,83.8438,84.8040,85.3359,84.9174,84.8787,85.2717,83.8558,83.0284,81.2170,79.3433,77.4468,75.5780,72.6894,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,70.5506,71.9428,72.8975,73.8425,73.6790,73.3721,73.2788,73.3210,72.3100,72.2401,70.8293,70.3641,75.0065,78.0893,80.0169,82.8781,83.7874,84.7772,85.7383,86.7091,86.7652,86.8374,85.9662,85.0375,84.0866,82.1592,81.9307,83.8622,85.7307,86.6601,87.5653,87.5370,87.4861,87.3913,86.3755,85.4370,84.5181,82.6206,81.6933,79.8424,76.9081,74.9169,72.9105,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,71.4568,73.9371,76.8822,79.4155,80.9413,81.8265,83.1654,83.7082,83.7822,84.1869,82.7912,82.8297,82.3250,79.9134,80.6804,83.0474,84.4400,85.3345,86.7525,87.2449,88.1276,88.4674,86.8676,85.8605,84.9348,84.0504,83.1771,81.4130,79.5158,77.4233,75.8259,73.2420,71.1006,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,71.0766,74.5341,76.0830,78.0048,79.3096,78.7475,79.6895,80.1899,79.8062,78.7826,78.2649,76.8201,77.5203,80.9229,81.3868,83.2719,84.7171,85.1875,86.1099,86.6165,86.1789,86.1285,85.0362,84.0146,83.0787,82.1451,80.1553,79.1644,77.7834,75.2883,73.2423,72.6577,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,72.4838,73.2191,74.1318,74.1411,74.2212,74.2503,74.2121,73.2513,72.3232,74.0216,76.8034,78.7959,80.7699,81.7067,83.5990,83.6320,84.6210,84.6175,84.5794,83.5725,83.5524,82.5858,81.5641,80.6077,78.6762,77.7177,76.6565,74.6016,73.5466,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
